id,text,normalized,domain,embedding,frequency,category,importance,is_emerging,created_at
6026127f-16ca-4824-aee9-f4fb8d0c820a,Machinery Design,machinery_design,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:24.357927
fd84b2d3-cd4f-46d8-bcc2-6a04d5150372,Production Controls,production_controls,Operations / Supply Chain,,1,Operations / Supply Chain,required,f,2026-04-07 00:15:24.369653
41f4ff50-89bb-4fa6-b2b1-3acca2b0c54d,Cost Reduction,cost_reduction,Operations / Supply Chain,,3,Operations / Supply Chain,required,f,2026-04-06 23:59:13.553099
8839b35c-7514-4d3e-a82b-00768da838d6,Facility Planning,facility_planning,Operations / Supply Chain,,2,Operations / Supply Chain,required,f,2026-04-07 00:15:24.382413
4af5ea4b-ca2a-4c7a-9f83-f24c179473ee,Cnc Programming,cnc_programming,Mechanical Engineering,,3,Mechanical Engineering,required,f,2026-04-07 00:15:03.438316
571e7526-59c9-4be5-b632-568f13c3dc1a,Cad/Cam Software,cad/cam_software,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:29.710441
86b475aa-6376-4f55-95bd-0e89dc96001d,Subcontractor Management,subcontractor_management,Operations / Supply Chain,,1,Operations / Supply Chain,required,f,2026-04-07 00:33:26.666914
d3d9b687-c1c9-46d4-84e7-09807c1db67d,Machine Setup And Operation,machine_setup_and_operation,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:29.802034
32c704c4-98c3-4dd7-a2f2-6a3813247e4c,Manufacturing Processes,manufacturing_processes,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:29.809655
35a4bde3-9dce-49a9-9b01-8734b323f056,Machining,machining,Mechanical Engineering,,2,Mechanical Engineering,nice-to-have,f,2026-04-07 00:13:07.576529
18c93b5a-e74a-43a9-a027-fb9f3f632792,Tooling Design,tooling_design,Mechanical Engineering,,4,Mechanical Engineering,required,f,2026-04-07 00:14:35.450069
bb25de8f-6c39-4030-9ac1-e6855fdf5db8,Design Modifications,design_modifications,Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:15:29.835444
773dcbfb-a78f-4abc-a7d3-d460f99e19a0,Siemens Nx,siemens_nx,Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:15:29.843905
b6bde9ca-3079-4586-bd41-78b6df3822cf,Government Customer Relations,government_customer_relations,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:33:26.673993
55673359-3f45-46f9-ab84-3ab6f77ead41,Machine Automation Integration,machine_automation_integration,Mechanical Engineering,,1,Mechanical Engineering,nice-to-have,f,2026-04-07 00:15:29.864822
41244b4c-7a38-4f7b-876a-54dd77723cf1,Parts Inspection,parts_inspection,Mechanical Engineering,,1,Mechanical Engineering,nice-to-have,f,2026-04-07 00:15:29.875829
a511a302-7a11-436e-b2fc-c5c07005a8ab,Stainless Steel Machining,stainless_steel_machining,Mechanical Engineering,,1,Mechanical Engineering,nice-to-have,f,2026-04-07 00:15:29.885487
52211921-f312-4ff9-b19b-a78fc62d9b82,Titanium Machining,titanium_machining,Mechanical Engineering,,1,Mechanical Engineering,nice-to-have,f,2026-04-07 00:15:29.902643
4b1a8e07-c45e-4ba8-8e96-58b0f9570644,Aluminum Machining,aluminum_machining,Mechanical Engineering,,1,Mechanical Engineering,nice-to-have,f,2026-04-07 00:15:29.914543
b74fcb78-8dec-40b6-90a8-c8c1eed66fcc,Lean Six Sigma,lean_six_sigma,Operations / Supply Chain,,2,Operations / Supply Chain,nice-to-have,f,2026-04-07 00:15:29.928472
1e47f6b3-ae07-41b9-9e8f-3e37f61f1604,Private Cloud,private_cloud,Computer Science,,1,Computer Science,required,f,2026-04-07 00:22:57.180997
f93f04d2-7438-4b24-be60-b4a0e00fa935,Manufacturing Process Optimization,manufacturing_process_optimization,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:34.370776
0a788040-d0c5-4fe6-a3bb-4b1b9f00ae3d,Product Design & Assembly,product_design_&_assembly,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:34.416095
73c73098-b6ef-4ca8-9dbd-c5e0287f1a64,Cnc Machining,cnc_machining,Mechanical Engineering,,2,Mechanical Engineering,required,f,2026-04-07 00:15:34.40225
c302095b-fde5-43e0-bbb7-7a0103bbad40,Quality Standards & Compliance,quality_standards_&_compliance,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:34.431627
5d17205a-fbaa-4b24-b3a8-a27623d91599,Mazak Cnc,mazak_cnc,Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:15:34.445508
5a782887-d51d-43c3-a1ca-337f6ab31ce7,Mori Seiki Cnc,mori_seiki_cnc,Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:15:34.45739
3a100312-503d-4314-8996-1a2c327f3e4f,Dmg Mori Cnc,dmg_mori_cnc,Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:15:34.466982
b07c530a-999f-4916-83a1-1c3411a910d5,Weiler Cnc,weiler_cnc,Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:15:34.481922
822bedba-5c9e-4e0c-9ded-4bc215ad355d,Shop Floor Operations,shop_floor_operations,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:34.494132
2a1a50d6-db3d-4447-9a6b-72f727b5e5c4,"Health, Safety & Environment (Hse)","health,_safety_&_environment_(hse)",Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:34.50268
8d86a704-04ca-4a31-a6f7-214d9ee9d89b,Manufacturing Facility Management,manufacturing_facility_management,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:34.51524
e3b2b86c-ba11-4030-af96-b495c019f112,Downhole Product Manufacturing,downhole_product_manufacturing,Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:15:34.524774
f7939eb2-fc6b-4788-916f-e3cd80f08b8b,Oil & Gas Industry Knowledge,oil_&_gas_industry_knowledge,Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:15:34.536181
fe517122-a64e-46b4-a42c-335855dabada,Federal Government Contracts,federal_government_contracts,Information Systems,,1,Information Systems,preferred,f,2026-04-07 00:33:26.683747
7a7cb425-a2cf-49c8-ac8f-68f49d7d7db4,Solutions Architecture,solutions_architecture,Systems Engineering,,1,Systems Engineering,required,f,2026-04-07 00:23:06.038849
aa2b3370-e2e2-4741-abb5-09eaca7a26ba,Capa (Corrective And Preventive Action),capa_(corrective_and_preventive_action),Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:41.804659
5e99e71f-8cd9-4841-bd29-b41210501856,Intelligence Community (Ic) Experience,intelligence_community_(ic)_experience,Information Systems,,1,Information Systems,preferred,f,2026-04-07 00:33:26.698054
954ff4a3-0b98-415d-9749-daed2b85d659,Process Capability Analysis,process_capability_analysis,Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:15:41.83116
788815cb-b51e-4307-b892-a969ed58cede,Kaizen,kaizen,Operations / Supply Chain,,3,Operations / Supply Chain,required,f,2026-04-07 00:15:03.728046
57fbd717-742e-4168-85db-bf5f1834bc84,Design Transfer,design_transfer,Bioengineering,,2,Bioengineering,required,f,2026-04-07 00:05:38.337649
aa7ad4d4-8dc9-4f44-9585-bbf53c0bf64b,Gmp (Good Manufacturing Practices),gmp_(good_manufacturing_practices),Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:41.844458
01583082-4181-4d8e-ad0a-0bf7ab7fc62e,Iso 13485,iso_13485,Bioengineering,,2,Bioengineering,required,f,2026-04-07 00:05:38.143514
1f8b9659-0232-4a3a-b11c-e71ab9b09ddd,As9100,as9100,Mechanical Engineering,,1,Mechanical Engineering,nice-to-have,f,2026-04-07 00:15:41.856551
282973f4-720d-437a-87fd-baa254d8efa9,Iatf 16949,iatf_16949,Mechanical Engineering,,1,Mechanical Engineering,nice-to-have,f,2026-04-07 00:15:41.867003
5f8e00b5-968a-4a87-9743-e5fbd849ed7d,"Ehs Compliance (Environmental, Health & Safety)","ehs_compliance_(environmental,_health_&_safety)",Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:41.877052
40f37e2e-1ebb-4f7a-8d56-e19a4ab6c3ab,Quality Systems,quality_systems,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:41.893848
13e4f8e4-ea55-4231-a1aa-91fd9c8a8ffd,Engineering Project Leadership,engineering_project_leadership,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:41.924561
7f4ed0d5-7bae-49c8-9c51-ac13dbceaef7,Pmp Certification,pmp_certification,"Organizations, Strategy & Intl Mgmt",,3,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-06 23:57:33.036152
4a3af8f1-a9e7-47a9-9a4f-f1915a9d0adf,Vave (Value Analysis Value Engineering),vave_(value_analysis_value_engineering),Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:15:41.956055
28cdb2b1-6467-400e-aa32-09fb2882e24d,Product Quality Management,product_quality_management,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:41.966225
9d4c2be8-9c26-4f36-8a43-2f016eb6182f,Fanuc Robot Programming,fanuc_robot_programming,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:46.847693
71a6b162-fc2d-4c99-818b-c463b4980820,Automotive Manufacturing,automotive_manufacturing,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:46.862169
0566280d-93d7-4fc4-b082-70fe2f491e79,Vision Systems Programming,vision_systems_programming,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:46.880209
fe6b8c39-4ca2-40ba-8af0-f72138a40df6,Project Leadership,project_leadership,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:15:46.892108
6d3a4538-b389-476e-b0a9-0f8820217eea,Collaborative Robot (Cobot) Programming,collaborative_robot_(cobot)_programming,Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:15:46.187429
914cb6d6-4641-40e8-b4bd-4c6ab774f9a0,Bin Picking,bin_picking,Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:15:46.199294
7a983dae-2401-4a9b-a6ab-66f90f4654c5,Industrial Automation,industrial_automation,Mechanical Engineering,,2,Mechanical Engineering,required,f,2026-04-07 00:15:54.381674
3b08b23f-040f-4936-ad47-a0daddcd42a0,Dod Cybersecurity Standards,dod_cybersecurity_standards,Computer Science,,1,Computer Science,required,f,2026-04-07 00:23:06.085706
112acbb6-10a9-45d5-8bd0-d7dea19ee9e5,Electro-Mechanical Systems,electro-mechanical_systems,Mechanical Engineering,,2,Mechanical Engineering,required,f,2026-04-07 00:15:54.421308
ef98216e-e406-46f2-925e-7238af1ebb56,Installation & Commissioning,installation_&_commissioning,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:54.4055
1c47a047-10b4-427b-9c21-92587ea115ce,Sci Facility (Scif) Experience,sci_facility_(scif)_experience,Computer Science,,1,Computer Science,preferred,f,2026-04-07 00:33:26.712483
96664a5f-741b-4c0a-9ef5-ed5fb6aa5345,Maintenance & Upgrades,maintenance_&_upgrades,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:54.458917
ed2ef7c0-1888-4025-9196-78d92fd3e65d,Network Configuration,network_configuration,Computer Science,,4,Computer Science,nice-to-have,f,2026-04-06 23:55:52.501539
584981aa-beb0-4ae1-8750-5300eef54dee,On-Site Project Management,on-site_project_management,Operations / Supply Chain,,1,Operations / Supply Chain,required,f,2026-04-07 00:15:54.47146
e8b99619-1629-40a8-a6dc-bba03365b5e0,Milestone Tracking,milestone_tracking,"Organizations, Strategy & Intl Mgmt",,2,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-06 23:56:24.912693
ee25039b-3b13-4eae-8a57-ed16fb3b2578,Technical Oversight,technical_oversight,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:54.486301
29b52182-6be5-48fd-9fbc-374b0f01f92e,Work Cell Integration,work_cell_integration,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:54.493654
e188bf86-9d58-4433-a96d-6f94bb7ceb17,Packaging Technologies,packaging_technologies,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:54.506835
466ea79f-fc29-4648-82b6-34480a634f12,Fulfillment Center Operations,fulfillment_center_operations,Operations / Supply Chain,,1,Operations / Supply Chain,required,f,2026-04-07 00:15:54.532299
cde9f19a-77e4-494f-a9d4-341d4aee4af8,Container-Based Architectures,container-based_architectures,Computer Science,,1,Computer Science,preferred,f,2026-04-07 00:23:06.121648
b1a421fc-2fbc-4ccd-955e-1ef57800e39a,Field Engineering,field_engineering,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:15:54.542367
ff60a3fc-16bb-4b95-9a59-48e4c3236b50,Remote Troubleshooting,remote_troubleshooting,Computer Science,,1,Computer Science,preferred,f,2026-04-07 00:15:54.568571
3fd92c3d-121a-46e3-b4c7-d1da329b87d5,Test & Validation,test_&_validation,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:01.748066
1edd789c-c63f-444b-96cd-cd4764da157d,Hardware-In-The-Loop (Hil),hardware-in-the-loop_(hil),Electrical & Computer Engineering,,1,Electrical & Computer Engineering,required,f,2026-04-07 00:16:01.763622
af084106-74f9-4a06-9d6e-5df9c9c61f77,Safety Monitoring,safety_monitoring,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:01.775918
1dee2290-60ad-4f65-9eff-6c8cd9b5c34c,Test Framework Development,test_framework_development,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:01.788022
166e5220-6e99-417b-924d-68eb2a1154df,Performance Metrics Definition,performance_metrics_definition,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:01.798388
bba5bf62-36de-4b42-89a2-92d826ebe3e5,Technical Solutions Implementation,technical_solutions_implementation,Systems Engineering,,1,Systems Engineering,required,f,2026-04-07 00:33:26.729221
ec0b8cae-b38b-419b-8702-431efc92332c,Collaborative Robots (Cobots),collaborative_robots_(cobots),Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:16:01.863567
94c4a115-ade8-4245-a64a-44d508388cda,Safety & Compliance Standards,safety_&_compliance_standards,Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:16:01.882795
e6f3dbe8-be24-494a-9783-7e0f13652ba1,Prototype Validation,prototype_validation,Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:16:01.90671
ac9ef9dc-cd97-40ae-a0bb-dc3bb677515b,Robotics Intelligence Integration,robotics_intelligence_integration,Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:16:01.914422
c9678d6e-0ce5-4012-a21e-b81278b724f7,System Reliability Engineering,system_reliability_engineering,Systems Engineering,,1,Systems Engineering,preferred,f,2026-04-07 00:16:01.925818
d8bd7dac-d172-4bd5-860a-c86002834609,Robustness Testing,robustness_testing,Mechanical Engineering,,1,Mechanical Engineering,preferred,t,2026-04-07 00:16:01.933392
a5351ce8-9fff-4484-a4b7-13d42def1a7c,Trustworthiness Metrics,trustworthiness_metrics,Mechanical Engineering,,1,Mechanical Engineering,preferred,t,2026-04-07 00:16:01.943156
dcd6670c-7606-4fbc-9d7b-e8910ded57c8,Adaptability Assessment,adaptability_assessment,Mechanical Engineering,,1,Mechanical Engineering,preferred,t,2026-04-07 00:16:01.950305
632b99e7-8d19-4522-862f-476b4ed763d5,Industrial Design,industrial_design,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:11.89367
68322572-cb61-4f1e-b344-03f296a31000,Revit,revit,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:11.90659
b819e88e-25c2-4407-aee9-afcf61dab145,Bim360,bim360,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:11.919054
f110759d-1fd3-4c05-8f98-fb33618ec649,Flexsim,flexsim,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:11.93208
d7ff3fab-d272-4db8-8934-268f6618a6a7,Itsm (It Service Management),itsm_(it_service_management),Information Systems,,1,Information Systems,required,f,2026-04-07 00:33:33.723031
dab9bcb7-ebc7-4f66-befa-8041fc93d2e6,Security Architecture,security_architecture,Computer Science,,1,Computer Science,required,f,2026-04-07 00:23:06.146917
36c02336-6d99-4f60-bc80-13cf5aa4e168,Material Flow Analysis,material_flow_analysis,Operations / Supply Chain,,1,Operations / Supply Chain,required,f,2026-04-07 00:16:11.958678
1e2c7633-27b8-4951-99e4-7e8164d2087e,Process Design,process_design,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:11.966532
252c7908-27ce-4a4e-8615-816700bb3717,Technical Problem Solving,technical_problem_solving,Mechanical Engineering,,2,Mechanical Engineering,required,f,2026-04-07 00:15:41.939907
a0bbc067-ec4c-4fe8-9342-fed5bef7309d,System Modernization,system_modernization,Systems Engineering,,1,Systems Engineering,preferred,f,2026-04-07 00:23:06.164548
92f509c4-6af1-4e09-b73d-965dcf962427,Cmdb (Configuration Management Database),cmdb_(configuration_management_database),Information Systems,,1,Information Systems,required,f,2026-04-07 00:33:33.734645
fb949ad9-d4cd-4ae6-a13a-64937d0cf03b,Design Validation,design_validation,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:11.982629
eca3c671-1fc7-4c10-afe4-559414a7c844,Problem Management,problem_management,Information Systems,,4,Information Systems,required,f,2026-04-07 00:10:36.215498
2d1da4ba-044e-4ba2-b5b5-9758b0155528,Sortation Systems,sortation_systems,Mechanical Engineering,,2,Mechanical Engineering,required,f,2026-04-07 00:15:54.515626
a54e8cc1-5b3d-45a3-acd6-60ba4c27124b,Dock Automation,dock_automation,Mechanical Engineering,,1,Mechanical Engineering,required,t,2026-04-07 00:16:11.997002
48421a14-16ee-4c94-a6db-6b4119657706,Brownfield Retrofit Design,brownfield_retrofit_design,Mechanical Engineering,,1,Mechanical Engineering,required,t,2026-04-07 00:16:12.010319
83ea8a8d-41f9-474a-a0a3-de08cf7e1fc4,Supply Chain Optimization,supply_chain_optimization,Operations / Supply Chain,,2,Operations / Supply Chain,required,f,2026-04-06 23:59:21.013456
1a3ea615-55c0-4a78-8b1b-126c4d65985d,Bmc (Bmc Software),bmc_(bmc_software),Information Systems,,1,Information Systems,required,f,2026-04-07 00:33:33.750014
c2d80f6f-9e99-49e4-bf6f-5077c0dd0d0c,Legacy System Replacement,legacy_system_replacement,Systems Engineering,,1,Systems Engineering,preferred,f,2026-04-07 00:23:06.174926
d389cc4f-918f-4870-a7b5-f7ab3d1c46f3,Industrial Robots (6+ Axis),industrial_robots_(6+_axis),Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:17.432557
5ab22794-9820-4890-bf6d-5871967cdda9,Fanuc Robots,fanuc_robots,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:17.52936
9b6534bd-c637-4cba-a3ec-f7be86c9c828,Abb Robots,abb_robots,Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:16:17.627303
25edde70-2728-4ab9-917b-7a734a7c39d1,Kuka Robots,kuka_robots,Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:16:17.740215
e460ba02-b510-408d-8551-504b2ada82fc,Kawasaki Robots,kawasaki_robots,Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:16:17.87531
644e1f9d-04ef-4386-b75d-f2860b0d0911,Nachi Robots,nachi_robots,Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:16:17.915798
b81d7dea-eea9-40fd-ab9c-8f2ff06c0db3,Robot Commissioning,robot_commissioning,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:17.922106
6aa74e27-7f46-433e-ac63-378e24aa6344,Robot Simulation,robot_simulation,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:17.934056
6e92c74b-0650-4fb8-8508-c7f1ad11f224,Plc Controls,plc_controls,Electrical & Computer Engineering,,1,Electrical & Computer Engineering,required,f,2026-04-07 00:16:18.025243
a80c2e96-f826-4470-aa46-ea36e90303ac,Robot Interface Configuration,robot_interface_configuration,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:18.045786
a4f93304-919f-45e1-b5e1-7ea1604b0bcd,Robot Mastering,robot_mastering,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:18.057718
18aafe49-73b2-4bf5-b480-5dadb5f5329e,Tcp (Tool Center Point) Programming,tcp_(tool_center_point)_programming,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:18.070761
61bf31ad-665c-413d-a274-12188a1d9f00,Payload Configuration,payload_configuration,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:18.080235
8cdfbf9f-7fb2-4b55-b0b7-319b023c11ce,Offline Programming,offline_programming,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:18.09259
0b7a50c0-5fd1-4ce3-a60e-9e8981dc09a9,Interference Zone Configuration,interference_zone_configuration,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:18.101258
e662c458-b95d-4520-a99d-09dacdd2e925,I/O Configuration,i/o_configuration,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:18.110581
103046d4-8005-4789-9de2-dd35857647bb,Vision Systems Integration,vision_systems_integration,Electrical & Computer Engineering,,1,Electrical & Computer Engineering,required,f,2026-04-07 00:16:18.12173
1c0a4025-2491-4acc-97f9-66c5a7033001,Dcs (Distributed Control Systems),dcs_(distributed_control_systems),Electrical & Computer Engineering,,1,Electrical & Computer Engineering,required,f,2026-04-07 00:16:18.157956
6cb6b6ed-7fa3-475a-8df1-c8aa20d6fdc4,Safe Op Functions,safe_op_functions,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:18.173053
4798562f-677b-4d71-ac3e-3982d885e9a6,Safe Move Functions,safe_move_functions,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:18.184814
b4970c13-7ad5-453d-92e0-c27670e5366a,Robotic Automation System Integration,robotic_automation_system_integration,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:18.196074
90c5646e-57df-4db5-a7c0-7c4dd96fdad7,Material Handling,material_handling,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:18.210775
f13f5706-e86e-418e-a97c-60b689e97d7d,Spot Welding,spot_welding,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:18.265582
29e0d114-06a0-46d2-8449-f94555de6cbd,Mig Welding,mig_welding,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:18.271997
bc5f63cc-4593-49fc-9eba-2e3ba5d6f9d9,Sealing And Dispensing Applications,sealing_and_dispensing_applications,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:18.289867
a28e7a39-243b-4b7a-9cc9-2720bc5a9e04,Cycle Time Optimization,cycle_time_optimization,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:18.343117
71548536-c042-4dac-be8f-8916ea18a7c3,Robotic Cells Design,robotic_cells_design,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:26.658276
49375515-05c2-4983-aa07-fe591844783f,Autonomous Mobile Robots (Amrs),autonomous_mobile_robots_(amrs),Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:26.675252
402118b4-5996-4945-a500-977aa4883dbf,Performance Optimization,performance_optimization,Computer Science,,8,Computer Science,required,f,2026-04-06 23:54:59.938166
c81c2b05-1ba3-4d9f-a3fa-221277941eb9,Iot Systems,iot_systems,Electrical & Computer Engineering,,1,Electrical & Computer Engineering,required,f,2026-04-07 00:16:26.710258
53cde2f9-e656-4b16-9e02-5c5738570c1b,Digital Twin Simulation,digital_twin_simulation,Mechanical Engineering,,1,Mechanical Engineering,required,t,2026-04-07 00:16:26.72278
a0e1fa47-0fbe-4e0b-aa93-2737cb5563ae,Functional Safety,functional_safety,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:26.736494
699f21b9-2ce1-4eec-872a-69dbf7f7b3ab,Iso 10218,iso_10218,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:26.747305
d16c2514-9010-485d-b44b-0ff8b7f24acb,Iso Ts 15066,iso_ts_15066,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:26.774457
e58eaed1-06a2-4148-a6a2-2e23b987f1c6,Iso 13849,iso_13849,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:26.789361
f75d8200-f18e-4c04-93d7-e535d10a09ee,Iec 62061,iec_62061,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:26.798617
40b52ad3-a937-4495-b6f5-80a4dabca070,Iso 12100,iso_12100,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:26.810234
aea4bcdb-62f4-45f1-a582-3c9207bcc29e,Human-Robot Collaboration (Hrc),human-robot_collaboration_(hrc),Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:26.818191
677b9fc3-57fe-450d-ae5e-68b1459f473a,Vision Systems,vision_systems,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:26.826412
7529510b-2751-416e-b599-91be64654ded,3D Perception,3d_perception,Mechanical Engineering,,1,Mechanical Engineering,preferred,t,2026-04-07 00:16:26.833765
92ca54d2-f8f6-42d7-b9e9-8adf24a663d9,Force/Torque Control,force/torque_control,Mechanical Engineering,,1,Mechanical Engineering,preferred,f,2026-04-07 00:16:26.844873
aaae4688-b721-4d2a-8c9f-e33ed75141d2,Smart Workstations,smart_workstations,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:26.854364
0a853200-28e0-4231-9ca2-2ab83c5c05a2,Track & Trace Systems,track_&_trace_systems,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:26.864067
31008819-d672-40a8-bab2-38ee29e8ee1d,Ot/It Integration,ot/it_integration,Systems Engineering,,1,Systems Engineering,required,f,2026-04-07 00:16:26.871682
0a41dc00-4814-4ccc-a393-0461e68dd3db,Mes Integration,mes_integration,Systems Engineering,,1,Systems Engineering,required,f,2026-04-07 00:16:26.879969
478ea0ab-1a35-4ce3-8e23-05bb417ddb07,Wms Integration,wms_integration,Systems Engineering,,1,Systems Engineering,required,f,2026-04-07 00:16:26.890016
c9474cf8-f160-4a24-a4c7-2dac9c14d002,Itil Framework,itil_framework,Information Systems,,1,Information Systems,required,f,2026-04-07 00:33:33.75973
63994b73-2e1d-434c-a560-04308427ae3d,Cloud Analytics,cloud_analytics,Computer Science,,1,Computer Science,required,f,2026-04-07 00:16:26.898221
3a57dfdf-426c-4e7e-a8d9-6b3e6375b800,Autonomous Vehicles,autonomous_vehicles,Mechanical Engineering,,1,Mechanical Engineering,required,f,2026-04-07 00:16:36.402616
f35902e9-c124-4959-b1b5-a5cab510f986,Cloud Architecture Design,cloud_architecture_design,Systems Engineering,,2,Systems Engineering,required,f,2026-04-07 00:23:13.637306
